author,link,date,complete_text,share_count,comment_count,reaction_count
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02vzvCbEBt6GwzsTfNXiGEGFZBRR43aBX5bf8kZoNgVPdpC1QCQi1gVng8MJ727XeYl&id=100080969501613&__cft__[0]=AZWqbzXysmTtl6tIN8paYdhFUga5TxnX1pvGY96WbjpuU5btpQavYK-7TcyfHz5albdqEEsCmECdkornPmi0GnhpxG3SBoKpWEGrda_qyhdZx_M7t_ziHuOPhM54V4xsVGmNsJnagS2_e2xsqXPwZvE03JviX1Nu0IlSZwak0k4kBjnH5HivKP_TxeW-0aKC5aE&__tn__=%2CO%2CP-R,2023-08-11 20:34:00,,N/A,N/A,"{'Like': 1400, 'Haha': 205}"
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid0D9HdhM5ro44gUJ794xd8JA3PXzquqBfY4kF2zUvRkWrH9KGAb4vQzdyjDKELpRGTl&id=100080969501613&__cft__[0]=AZV_lVGCqfmysxKKOabfhV9pmls__b6tjgQ3yiOmcnlnyWc7V8fgkwCf1L59fzpj_jfSfqes895Qa8404r9mZrJ7WJhwJQXfJO1yiHiX-wrS_VNTeqvi70BQYmHLyEJTS_IgFUb5-w_-LV34a0a2gynw4wKUQ7VqR6K2zp9Y4Q5Nk7PggIcjMa4h-vwCB_327MI&__tn__=%2CO%2CP-R,2023-08-11 20:16:00,"10-8-2023
Time : 8:00 pm
Activity: Grand Finale - Klang Hockey Association
YBGobind Singh Deo YBTeo Nie Ching (张念群)  YBNg Suee Lim YBKelvin Yii Lee Wuen 俞利文 YBRamkarpal Singh DatoTeng Chang Khim YBSyahredzan Johan YBKhalid Samad
Time : 10:00pm
Activity: Grand Finale of Our Selangor Tour
#ArusMerahKuning
#KitaSelangor
#perpaduanselangor
#makmurkanbandarbaruklang
#同心迈进共建新城
",1 comment,4 shares,{'Like': 99}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid0pFwscu8sxa8gNp4Fa8jhtXPgNXnomAWt9kncUenQ79cbQyBX5H8Hkvfqp5oR478Ll&id=100080969501613&__cft__[0]=AZUQvGZkqqqc_jsZP49ctvKTZBbFbRl4dn-w-4yX_zPryMXIVGMV8CaJEThbJYJiUm_O6jBqSA230XTkQHKPp9MbGuBYYyo0aGT_JGARtq5f6bsF-BeLeU_k3JX9cRnp4GRjjA64xTM2xR0NpAczdzOioSFY4K_nsEegG7hgAZD9ruWlnxaR5MsxSWR6Vs3vRYc&__tn__=%2CO%2CP-R,2023-08-11 19:50:00,"Thank you Lt Col Surinder & your team for your hospitality & delicious dinner. Your service to the community is noble. This is the spirit of multiculturalism in Malaysia.
#GurdwaraSahib
",1 comment,3 shares,{'Like': 72}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02m9y3rSo2jj5hZdiCDLS6reXWWqgbkDRYn9c5Y1yZbKaUr48D4CN5bwfBv5C9j17Gl&id=100080969501613&__cft__[0]=AZWt6os-QA5y73m1AMBzELfy0-N49Fu94cB_NH8FjVCtSiRgsS5GdCLwCvdejDWTbzkkIXADfuOzuFARnFl7N0PEW6jwd4fS8isM1xizmXxngsUn_DtjN2yjfch7mwfL-LA0K0HXX6W2VEs_WUMr14V1L9o-skPymHaYRwoGHC0lQ6M3Cc8UuUROXxQfxJf4UGI&__tn__=%2CO%2CP-R,2023-08-11 19:09:00,,N/A,N/A,"{'Like': 2500, 'Haha': 1000}"
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02GSx3ca74pDsxbdkiyQfYdR7EGWnca5hvPsWqN4F3gVaA3YBCz9ZmeXLdWG9p1PPBl&id=100080969501613&__cft__[0]=AZW4I7Y5WZHWYOCYIFjYza3KDOxQrh4OR3KjutqOz-MX8_G95X-VDPKzeXwaPofhr6Lc0isQjSeWnmZXv1FQ9y4RsV1HSjBgc3ypeJNkccvR4K1lcE55TYxrwxyZimO5-3S8MQr9qsK6X0y8bWjHptrn_6UQRDGmZGeD_5ymbvE0rXoonkboVYm6EpLEkmxEjuc&__tn__=%2CO%2CP-R,2023-08-11 16:04:00,,N/A,N/A,"{'Like': 2500, 'Haha': 1000}"
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid034hoh2YZeyopHxAj67bLpCMVdfaXBdgQJbPjp6rr1wTZ797ybaMdHGjVjdJXzYwhDl&id=100080969501613&__cft__[0]=AZWpOXooEjc45Umw3XmTesGVSBxu1RFGma0YHmFDTSYASkSdft8J7LfKK9eOdNiXefNarq5_op7oxxLTaPcZh0_o9j35qhKBlHEnrkMn3qLVbgMEIBimleez3bMVzQmlVHF_WcfgvHuNonxh8ZPMjjrUK4cLNZyElMR6BvRH-zq4pfxrzq5Sftr8mixCN4iDCuInEgN8NutGP-ZiJppPmJRm&__tn__=%2CO%2CP-R,2023-08-11 13:57:00,"日前到了N45巴生新城选区，为我们的希望联盟候选人Dr. Quah Perng Fei柯鹏飞站台打气。
鹏飞除了是一名医生，并于2021年开始担任市议员一职，我相信他对巴生未来的建设及发展都能提供最专业的见解。
8月12号，请将您手中的一票投给柯医生，我坚信他绝对能够为巴生提供最专业的服务。
Saya berada di kawasan N45 Bandar Baru Klang untuk memberikan sokongan kepada calon Pakatan Harapan, iaitu Dr. Quah Perng Fei.
Dr. Quah bukan sekadar seorang pengamal perubatan profesional, malah beliau juga berkhidmat sebagai Ahli Majlis Perbandaran sejak 2021. Saya percaya beliau akan menyumbangkan perkhidmatan yang terbaik dan profesional bagi melonjakkan lagi momentum pembangunan serta kemajuan kawasan Klang.
Pada 12 Ogos nanti, saya ingin menyeru pengundi Bandar Baru Klang untuk memberikan sokongan padu kepada Dr. Quah. Saya yakin beliau akan memberikan perkhidmatan yang terbaik dan profesional untuk kemajuan Bandar Baru Klang.
#MalaysiaMADANI
#PakatanHarapan
#N45BandarBaruKlang
",1 comment,N/A,{'Like': 39}
Alice Lau 刘强燕,https://www.facebook.com/alicelky/posts/pfbid0RFqTH7J2zsnQGwG3ybTorEUV6y1SnkbGjttXYx4LMNDzng38rqdqSd7fifrhyyNEl?__cft__[0]=AZWpOXooEjc45Umw3XmTesGVSBxu1RFGma0YHmFDTSYASkSdft8J7LfKK9eOdNiXefNarq5_op7oxxLTaPcZh0_o9j35qhKBlHEnrkMn3qLVbgMEIBimleez3bMVzQmlVHF_WcfgvHuNonxh8ZPMjjrUK4cLNZyElMR6BvRH-zq4pfxrzq5Sftr8mixCN4iDCuInEgN8NutGP-ZiJppPmJRm&__tn__=%2CO%2CP-y-R,2023-08-11 13:48:00,"日前到了N45巴生新城选区，为我们的希望联盟候选人Dr. Quah Perng Fei柯鹏飞站台打气。
鹏飞除了是一名医生，并于2021年开始担任市议员一职，我相信他对巴生未来的建设及发展都能提供最专业的见解。
8月12号，请将您手中的一票投给柯医生，我坚信他绝对能够为巴生提供最专业的服务。
Saya berada di kawasan N45 Bandar Baru Klang untuk memberikan sokongan kepada calon Pakatan Harapan, iaitu Dr. Quah Perng Fei.
Dr. Quah bukan sekadar seorang pengamal perubatan profesional, malah beliau juga berkhidmat sebagai Ahli Majlis Perbandaran sejak 2021. Saya percaya beliau akan menyumbangkan perkhidmatan yang terbaik dan profesional bagi melonjakkan lagi momentum pembangunan serta kemajuan kawasan Klang.
Pada 12 Ogos nanti, saya ingin menyeru pengundi Bandar Baru Klang untuk memberikan sokongan padu kepada Dr. Quah. Saya yakin beliau akan memberikan perkhidmatan yang terbaik dan profesional untuk kemajuan Bandar Baru Klang.
#MalaysiaMADANI
#PakatanHarapan
#N45BandarBaruKlang
",9 comments,11 shares,{'Like': 230}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid033gWCjG6w2vkrVKEhfXhtMR3wsRCQ4U8aJasNs3GpaixYJ9eRXpNkC3e5iJKra8H9l&id=100080969501613&__cft__[0]=AZVkdwxlesu2oU6kXc5z-y97ozAFSsFg48IFoPtWpUzbex5wXIj3hS9IYK-yiPGx-Bu4-HHT110IKS0Xn5FVq1FxF47fcoDqz2t5QphvvhLt0Fv5715z0K5T9KBJHzxvxMCqvM72pAl_iE7ZDzoSzFMediXjeBY41DGoOdgfcYJ01vaIelqOVlDmEWSBB4GhXHs&__tn__=%2CO%2CP-R,2023-08-11 13:40:00,"不同的我 | 拜票仍为助选妻递水送暖 柯鹏飞铁汉柔情 太太动容
",2 comments,4 shares,{'Like': 83}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02p3Vh5LZJrZBcLVgdLj8WFHzKs2XXX6CNdmWcdhqCw8ZSvxW6Sa4rtZ6heBg3YF34l&id=100080969501613&__cft__[0]=AZUtplIWdpm7OLYM-OSR84dWi5ZnZlXFX-Apl4fSzjP3DR2tZxE_n81vMVyE9Fo-M3Lm8OULOaZda_oXzzYZXPkfCt24-onnFt6aHq_6O02R5gl1JZ0uB0wx6LdoGeyRO6X8GBeQaelReEhzAQWXHMoGPW8ExLcmURbr6awRQw3_O69A3helcZEOH57im-PPeUU&__tn__=%2CO%2CP-R,2023-08-11 13:07:00,,N/A,N/A,"{'Like': 1400, 'Haha': 205}"
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02L9L5VeHm3NfFz7WtEGtnz4FG5DKPGyjo81RftvcU1MGSivmw4twr9hnXodw3qCotl&id=100080969501613&__cft__[0]=AZV2wFpsZJpIUEAfv4mF903iWDLk03oSYhfp0Ekyj_B8HcLigXP7Kmf8zHcyrn-A_0QMADGJapt5RMNUryDqmH8fHurv4PYy2d-CaTujCdFZLmPyl88Au2WSPgRs1Ca5rbkNmL0-ZMcKakeddg9PhV3HqP4Pv_l93VlxsJpybBwCYcvCxeymGortiO0v5yoKTUQ&__tn__=%2CO%2CP-R,2023-08-11 11:57:00,"感谢我的妻子
",5 comments,9 shares,{'Like': 181}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid0zkTwAvszzjCokczq6zh8jowipM3QQu4R5XqLKrWBufUzD8Uh5imsTJQFue1Ckx6Jl&id=100080969501613&__cft__[0]=AZVpOCQbEI3k3q-86J2lQMSvMKBQJ8JuypnD3QmbzCAJ-ybpbLogcyWKQau-YfRgdHcMRQXhd0oKnn-RsOAmUOfXYCWQm18JXcvePYxSYCZAQkhkiY-g1eJX3ez4kec9oF0wiglUbbGbXK-uRfFHQ32fIXhApXcXr4hLcYlp8hDqou1DPryqUKNxxuhlbwmEhiob3y25lgulExg0xG5Wn3mN&__tn__=%2CO%2CP-R,2023-08-11 08:34:00,"Selamat pagi, warga Semenyih ! Ayuh, keluar mengundi pada esok, 12 Ogos!
士毛月的朋友们 大家早上好 ！明天 8月12号一定要出来投票哦 ！
#KitaSelangor
Selamat pagi, warga Semenyih ! Ayuh, keluar mengundi pada esok, 12 Ogos!
士毛月的朋友们 大家早上好 ！明天 8月12号一定要出来投票哦 ！
#KitaSelangor
#semenyih
",2 shares,N/A,{'Like': 40}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02ZWHSSYFQuqtJKBekSWu2jtMJCxmQZsmbqdaHJdUmMUoAqEv4qQvVRibDAg5x6u1xl&id=100080969501613&__cft__[0]=AZXHcH23wQJewcd46fMwe6S31zKrWXVn6WaQ32iPSGocnLJDxLiX5eHzanS_WHJssmOjvuLRmvTHfqbHIdNNrHtubYkkrV2o0leUuW4YgC7-35RmaVNmXI84vddZ3Ss3KYA1pcLEswxk-MOBWNHr-b6Thvu8Pdk6bN8B1UpedhFG4HhD2jRVhqznnBM2D7g74iMkaQZ6hY_2iH_FXYL_TB_k&__tn__=%2CO%2CP-R,2023-08-10 18:16:00,"昨晚为Dr. Quah Perng Fei 柯鹏飞医生站台。
这位巴生新镇州议席候选人，是卸任者Teng Chang Khim 邓章钦钦点接班人。去年大选，邓二话不说前往亚庇为我站台，这次我也投桃报李，为柯站台。
雪州是马来西亚经济的火车头，占GDP四分一产出。假设我们以为稳赢，“大意失荆州”，可是灾难性的结果。它的影响不只是雪州而已，而是全国性的。
外资将会重新评估马来西亚的经济展望。什么Elon Musk 电车投资、什么吉利集团要扩充产能等，都会因为雪州“染绿”而却步。这不只是有没有穿短裤的自由，这是影响老百姓生计的大事。
812，履行公民责任，共抗绿潮！
Campaigned for Dr Quah Perng Fei, PH candidate of Bandar Baru Klang last night.
He is the successor of Sdr Teng Chang Khim. In GE15 last year, Teng came to Kota Kinabalu to campaign for me, and this time I am returning his favour by campaigning for Dr Quah.
Selangor is the locomotive of the Malaysian economy, accounting for one-quarter of our nation's GDP. If we lose Selangor, the impact will be disastrous and it will be a nationwide one.
Therefore, on August 12, let's fulfill your responsibility and fight the green wave!
#KitaSelangor #perpaduan #PerpaduanReady #BandarBaruKlang
",4 shares,N/A,{'Like': 46}
Chan Foong Hin 陈泓缣,https://www.facebook.com/ChanFoongHin/posts/pfbid0rFVRC61LLNM7t7x3TjtQnAxxaMevMgFZ1uXZ7toGH4kJ8nRNoiJ4V7sUg8wjVM55l?__cft__[0]=AZXHcH23wQJewcd46fMwe6S31zKrWXVn6WaQ32iPSGocnLJDxLiX5eHzanS_WHJssmOjvuLRmvTHfqbHIdNNrHtubYkkrV2o0leUuW4YgC7-35RmaVNmXI84vddZ3Ss3KYA1pcLEswxk-MOBWNHr-b6Thvu8Pdk6bN8B1UpedhFG4HhD2jRVhqznnBM2D7g74iMkaQZ6hY_2iH_FXYL_TB_k&__tn__=%2CO%2CP-y-R,2023-08-10 16:31:00,"昨晚为Dr. Quah Perng Fei 柯鹏飞医生站台。
这位巴生新镇州议席候选人，是卸任者Teng Chang Khim 邓章钦钦点接班人。去年大选，邓二话不说前往亚庇为我站台，这次我也投桃报李，为柯站台。
雪州是马来西亚经济的火车头，占GDP四分一产出。假设我们以为稳赢，“大意失荆州”，可是灾难性的结果。它的影响不只是雪州而已，而是全国性的。
外资将会重新评估马来西亚的经济展望。什么Elon Musk 电车投资、什么吉利集团要扩充产能等，都会因为雪州“染绿”而却步。这不只是有没有穿短裤的自由，这是影响老百姓生计的大事。
812，履行公民责任，共抗绿潮！
Campaigned for Dr Quah Perng Fei, PH candidate of Bandar Baru Klang last night.
He is the successor of Sdr Teng Chang Khim. In GE15 last year, Teng came to Kota Kinabalu to campaign for me, and this time I am returning his favour by campaigning for Dr Quah.
Selangor is the locomotive of the Malaysian economy, accounting for one-quarter of our nation's GDP. If we lose Selangor, the impact will be disastrous and it will be a nationwide one.
Therefore, on August 12, let's fulfill your responsibility and fight the green wave!
#KitaSelangor #perpaduan #PerpaduanReady #BandarBaruKlang
",8 comments,9 shares,{'Like': 108}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid0YyhxAFTnF2mciiaSuauTGY2mFQxRhoTjLyEt9XWT3bxeh8M5Qqf12AS5XR5kkYzkl&id=100080969501613&__cft__[0]=AZVirIsXL4xSdEwC9vg8qewpetaA9qSry9QYl1Kp6oJoz0mViXb2IRHEqlcqGGie5v21sAnn77urFVzQhOC83MfsWvOtnYVzPfglG8bCktxcbOxxCXtD18TBk20bDAlELFaoOZFX4-8RpxnnN8aG4Lyh-WP2PVf9jUx306WUoY5qpi-BeHt-S8yAmg9sWnHRAnY&__tn__=%2CO%2CP-R,2023-08-10 18:14:00,"Please vote for me Dr Quah as your State Assembly Member so that I can continue my mission.
",2 comments,10 shares,{'Like': 67}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02gJXrNAqpL2NW94MrSsGyEFMTTEFRcH2HyD94JjwkvQcGoMJ8e6K5bmrEWRXM6CRNl&id=100080969501613&__cft__[0]=AZV9Nfkz6S4sW05UyQpEoK_LklJtbovaFVwjmpvGIP4bLo2buit2nR4ur7b8Aj5zAsuYd2-tZIY-rTLoIjTO1bXqPNw4kZDre7-9Ac_8PNFcwx7tuk5nH8eLPOqK5vbZU-VMY90CVY75vn7TN2k98RWbQUcTeM3s-Zp8sSKKK8avpVwnl7Qy4vm5WSfY6kwg0DBvg8Xgt-eQMod4hoTAIjoN&__tn__=%2CO%2CP-R,2023-08-10 17:31:00,"Dr. Quah Perng Fei for Bandar Baru Klang
It was such a nostalgic tour for me to visit the Taman Eng Ann Hawker Centre with candidate for the Bandar Baru Klang state seat Sdr Dr Quah Perng Fei yesterday afternoon.
I was a student at Kwang Hua between 1990 and 1995. The rojak, popiah, and chee cheong fun stalls were still operating by the roadside then. The covered hawker centre was only built in recent years.
Dr Quah is taking over the baton from the incumbent state assemblyman Sdr Teng Chang Khim in the current Selangor state election.
I first met Dr Quah in 1993 when I was 16 and he, 19. He was preparing to depart to study medicine in Trinidad and Tobago. He excelled academically and got himself this opportunity to study medicine but in a rather far flung place as it was the most affordable option. Even back in 1993, I admired his determination to get himself a tertiary education in medicine, however difficult it was.
As a doctor, he is an exemplary community GP (general practitioner) who genuinely cares about the wellbeing of his patients. He treats them with respect, regardless of their ethnicities or nationalities.
In the past two and half years as a local councillor at Majlis Perbandaran Klang, Dr Quah works hard to improve the wellbeing of Klangites.
Once elected, his two main agenda for the people are:
First, he will continue to work on flood mitigation plans because an old town like Klang requires more thinking to be put into urban planning, including to upgrade its aged drainage system.
Secondly, he will look into the welfare of the people of Bandar Baru Klang, especially those from less well-to-do backgrounds.
Klang is an amazing place with very dynamic people. My plea to the voters of Bandar Baru Klang, please give Dr Quah your support and ensure his victory on 12 August. We will scale higher and create a better society together.
#KitaSelangor
",N/A,N/A,{'Like': 29}
Liew Chin Tong,https://www.facebook.com/liewchintong.my/posts/pfbid02RwNNPFcHdpbLCpKFxmFwARmbVUzXN6s9gCjMhg461Dmin9FF2DF2HptNLr4ASWycl?__cft__[0]=AZV9Nfkz6S4sW05UyQpEoK_LklJtbovaFVwjmpvGIP4bLo2buit2nR4ur7b8Aj5zAsuYd2-tZIY-rTLoIjTO1bXqPNw4kZDre7-9Ac_8PNFcwx7tuk5nH8eLPOqK5vbZU-VMY90CVY75vn7TN2k98RWbQUcTeM3s-Zp8sSKKK8avpVwnl7Qy4vm5WSfY6kwg0DBvg8Xgt-eQMod4hoTAIjoN&__tn__=%2CO%2CP-y-R,2023-07-30 13:25:00,"Dr. Quah Perng Fei for Bandar Baru Klang
It was such a nostalgic tour for me to visit the Taman Eng Ann Hawker Centre with candidate for the Bandar Baru Klang state seat Sdr Dr Quah Perng Fei yesterday afternoon.
I was a student at Kwang Hua between 1990 and 1995. The rojak, popiah, and chee cheong fun stalls were still operating by the roadside then. The covered hawker centre was only built in recent years.
Dr Quah is taking over the baton from the incumbent state assemblyman Sdr Teng Chang Khim in the current Selangor state election.
I first met Dr Quah in 1993 when I was 16 and he, 19. He was preparing to depart to study medicine in Trinidad and Tobago. He excelled academically and got himself this opportunity to study medicine but in a rather far flung place as it was the most affordable option. Even back in 1993, I admired his determination to get himself a tertiary education in medicine, however difficult it was.
As a doctor, he is an exemplary community GP (general practitioner) who genuinely cares about the wellbeing of his patients. He treats them with respect, regardless of their ethnicities or nationalities.
In the past two and half years as a local councillor at Majlis Perbandaran Klang, Dr Quah works hard to improve the wellbeing of Klangites.
Once elected, his two main agenda for the people are:
First, he will continue to work on flood mitigation plans because an old town like Klang requires more thinking to be put into urban planning, including to upgrade its aged drainage system.
Secondly, he will look into the welfare of the people of Bandar Baru Klang, especially those from less well-to-do backgrounds.
Klang is an amazing place with very dynamic people. My plea to the voters of Bandar Baru Klang, please give Dr Quah your support and ensure his victory on 12 August. We will scale higher and create a better society together.
#KitaSelangor
",149 comments,86 shares,{'Like': 4800}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02nD1tGyL9XvS9kjYb1Zi7hXXcY8jhspdhsvPJWpu2Ryvu2ANRZRi275VGDSWXtK75l&id=100080969501613&__cft__[0]=AZVb1e60F3C5RVgiPFak-j8P0B_OsgHJaXUzJ7e1-Nlvxe6q_wr5bqdMXoCorkVN7OaHUI42JfDxuvhE5orjQfb7c3eECS4frSU8Fi50P_iJtJWzQX1g2hSHRGB--eYlXAIuDj_doLTLLh9nJsfQV6VQY5nmBm9OXNHQtlxryPgXG2fdhREdk3bJII_1g3BZzgZFmr8i-U_qmyufXutxKPPS&__tn__=%2CO%2CP-R,2023-08-10 17:09:00,"please vote for me Dr Quah as your state house of assembly member so I can continue my mission
",1 share,N/A,{'Like': 15}
Quah Perng Fei,https://www.facebook.com/quah.perngfei/posts/pfbid024TPcXnCU2ab5SbUe8qn8JjjsQWMH98H3XbbJcxHap78qbxZ9EVUP6cRvqvT8hsRZl?__cft__[0]=AZVb1e60F3C5RVgiPFak-j8P0B_OsgHJaXUzJ7e1-Nlvxe6q_wr5bqdMXoCorkVN7OaHUI42JfDxuvhE5orjQfb7c3eECS4frSU8Fi50P_iJtJWzQX1g2hSHRGB--eYlXAIuDj_doLTLLh9nJsfQV6VQY5nmBm9OXNHQtlxryPgXG2fdhREdk3bJII_1g3BZzgZFmr8i-U_qmyufXutxKPPS&__tn__=%2CO%2CP-y-R,2023-08-10 17:03:00,"please vote for me Dr Quah as your state house of assembly member so I can continue my mission
",21 shares,N/A,{'Like': 16}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid031cowB8uwYUErpJBnZ6cGggCDytkYqzE5nif2GCpv2u3QN1iPM7Vsduz2Bohx3SVNl&id=100080969501613&__cft__[0]=AZWK5NYT-0AIxHhtdQp-9HaWX3zrMx9hcpskp5lBKcWAdc2ZiiJkM2mU679crxmuA696a0hxNyO7dNXe4Rjyi8y2iKdPFl1Jthwfok8HjzCwIUSzmHjZczIqgQ2Qmf4D5OopKknC0AioATQYw3wKHS7t4G8Klcr2ywdoOqnCjydw5zTUa4KY9nRfIkDPJqVwhC8&__tn__=%2CO%2CP-R,2023-08-10 08:00:00,,N/A,N/A,"{'Like': 3200, 'Haha': 2900}"
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02cm7FJxBk4gcZVa5q8KJ3fBqm5o4C2guCx23KBNTyPcuKrciJLRwkgswY9UtmNaocl&id=100080969501613&__cft__[0]=AZW9eQEDDbVr2FjHtZqgqzJCq2kBE5gf9MZTLcmPl8u_AtWVNI21uCxjzGBCgx9qW7alP6Erys-7B3aotDn47ES6ZHbEVhImxod9i2EJQv_wVjOFQhdZdz17wNLVEKmt1Hk0cJAnxnnwpmmKRESwpwOjJswVgTewk5HRdbqrkCsNKEWdwCxMXXgXgoFaCkzrTDg&__tn__=%2CO%2CP-R,2023-08-10 07:00:00,"9-8-2023
Masa     : 8:00 pm
Aktiviti  : Ceramah 12.0 - Chen Chen Ho Steamboat, Bandar Bukit Raja
Chan Foong Hin 陈泓缣 Tan Ah Kow Tan Jk
#ArusMerahKuning
#KitaSelangor
#perpaduanselangor
#makmurkanbandarbaruklang
#同心迈进共建新城
",5 comments,7 shares,{'Like': 178}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid0WXJAyyHfeY3eqbsyJjwFtVmNHjrgREeiwDF8h6NJAMi6z93F3N6S7UBtVHfLitbul&id=100080969501613&__cft__[0]=AZWYFhRyZAgQMFsE7QIj-DKBUKV-B-3HLBb2nfLmI4MTK0jwM9ZtJK_y5em7PB1y_T4zfzwf-uLx0VZRQL_Q14cHt4pKJ5Ne2TxdeYLBL_ART6VVb51x9brz6EjQfUs4WonuXseQG3oIA6ppUNeOlRP6hwVb75Vs1tkX6Plti26PFNrdKPVCpvfcvr-CjJbtxCX1Chqrw6G6iYx0WgrbOd0R&__tn__=%2CO%2CP-R,2023-08-10 02:08:00,"8月12号请记得回乡投票，继续守住家乡的未来。
请投N.45巴生新城区 希盟候选人柯鹏飞医生 （一号） 一票 
Dr. Quah Perng Fei
#812回乡票 
#DAPSelangor
#PakatanHarapan
#KitaSelangor
#ArusMerahKuning
#PerpaduanSelangor
#PRN2023
",2 shares,N/A,{'Like': 20}
DAP Selangor,https://www.facebook.com/permalink.php?story_fbid=pfbid0uG7nJ9pxoChPtXtHPTaYETjtDCDQ8ocBdEthr6HqddXfEkTkcLAFgEc6GtJuV289l&id=100075749330288&__cft__[0]=AZWYFhRyZAgQMFsE7QIj-DKBUKV-B-3HLBb2nfLmI4MTK0jwM9ZtJK_y5em7PB1y_T4zfzwf-uLx0VZRQL_Q14cHt4pKJ5Ne2TxdeYLBL_ART6VVb51x9brz6EjQfUs4WonuXseQG3oIA6ppUNeOlRP6hwVb75Vs1tkX6Plti26PFNrdKPVCpvfcvr-CjJbtxCX1Chqrw6G6iYx0WgrbOd0R&__tn__=%2CO%2CP-y-R,2023-08-09 12:15:00,,N/A,N/A,"{'Like': 3200, 'Haha': 2900}"
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02t7PXw6nW8nxMemRCFB7Ch6ZYVvYE6wT5zyRa8jrsFYxb1Vs6i4PyXQKqbTmXi6VHl&id=100080969501613&__cft__[0]=AZWXxgu-q-1xfnXS7tEYgdOkBkkLjgMmm1NorePMRNgNMqB6MwidzOprpn_e4umrue3tlu5q7pvvvKDG_2IRgaxScwz30DUymvCEnXvZSjF9dE8H7HOgtA5CkraLRqrcHOIh7-2wF5XqsacUCmW5IiQ4HI4rmOI1qlQ1RlOA2jMMf3yw2t6Nx0wtwEtsxBHTJw0&__tn__=%2CO%2CP-R,2023-08-10 01:10:00,"决战新城就在今晚！！！
呼吁大家约上亲朋好友，一起穿着短裤出席我们的巴生新城最后一战政治讲座~~
地点就在巴生福建会馆，无需入门票可直接入场！
Saksikan siaran langsung Grand Finale!!!
Tempat di Persatuan Hokkien Klang, Free Tiket Masuk!
#ArusMerahKuning
#KitaSelangor
#perpaduanselangor
#makmurkanbandarbaruklang
#同心迈进共建新城
",104 comments,159 shares,{'Like': 480}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02tYj6BMXKMT6j1Nukiy1wWt667QzMNRfLLTDrmtXLqwpkwzVnjwkk3TWwUWwPt86Yl&id=100080969501613&__cft__[0]=AZUatSoT1ZqK7oxJsdDh2PZU-Xt6dY3blAWAFBkb0QWzXOoi9K-ilETEI6MjlxwE-4t9ZdqLNNO_aDzHv1Wfw8LcIsa6zYIldrPU7YvnKCgl1noizlRt5dxiJ7eaXizdKf5sL-2JYvvpFyjnQN0KTssem_Tls3jhrWPauYlpsT4WIViL3z0SRNVh6gdem5sbseZdUMvZVcjENDHiV93qKa5u&__tn__=%2CO%2CP-R,2023-08-10 00:37:00,"欢迎各位来到我的政治讲座12.0，我们再次来到瑱瑱好火鍋啦
Saksikan siaran langsung ceramah 12.0
di Chen Chen Ho Steamboat, Bandar Bukit Raja
Google Map :https://maps.app.goo.gl/1QXZSJepqsVNiCQx6
Waze：https://waze.com/ul/hw281s3ggg
#ArusMerahKuning
#KitaSelangor
#perpaduanselangor
#makmurkanbandarbaruklang
#同心迈进共建新城
",1 share,N/A,{'Like': 22}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid0cg5xc61NdZQMnejDPsrARGzmyvaS7wa99QiX5oCJxqeNwS4KM6Nm7j9sgiqt1QGQl&id=100080969501613&__cft__[0]=AZU72NsuVQXMWs_kgVsALr4AzzeIa9yGKIy_D8mibwdbEXpLvEtj9460uE6ehl3M2tJ5SxnVG8d6y78P_irwzT1SmPw-i882B1xhN50la6sOJyBXnfnYz-5peKP5Y0S9phc4peB66nl9n3fggMImTs2s6TS8RFRmP0uLFJGlC7DXnCTHiO83Ruue6annVBbw57M&__tn__=%2CO%2CP-R,2023-08-09 20:06:00,,N/A,N/A,{'Like': 21}
